filename,category,category_idx,p_typicality,n_block,task,cond,cond_idx,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
img_o19em.png,kitchens,4,7,1,memory,new,2,1,1.85407726847715,329.993269681931,3,1.08049821853638,,0,1,0.5,pilot_21_10,3,cr
img_cfarv.png,kitchens,4,1,1,memory,new,2,1,1.03509574029809,332.160014629364,4,0.815076351165771,,0,1,0.5,pilot_21_10,4,cr
img_z44hw.png,kitchens,4,6,1,memory,new,2,1,1.12318943964496,334.143419742584,3,2.16497015953064,,0,1,0.5,pilot_21_10,3,cr
img_p3hpc.png,kitchens,4,6,1,memory,old,1,1,1.1413754245569,337.493539571762,2,2.34619235992432,,1,1,0.5,pilot_21_10,2,hit
img_ua9bs.png,kitchens,4,9,1,memory,old,1,1,1.38338441635163,341.277007102966,3,1.63428997993469,,2,1,0.5,pilot_21_10,3,miss
img_7w5tw.png,kitchens,4,2,1,memory,new,2,1,1.4732282572297,344.435450553894,3,1.08120846748352,,0,1,0.5,pilot_21_10,3,cr
img_jz3kd.png,kitchens,4,6,1,memory,new,2,1,1.00751307349087,346.568859100342,2,1.64793682098389,,0,1,0.5,pilot_21_10,2,fa
img_hkye1.png,kitchens,4,6,1,memory,old,1,1,1.17996523119293,349.443957567215,1,1.29897451400757,,0,1,0.5,pilot_21_10,1,hit
img_qihxi.png,kitchens,4,7,1,memory,old,1,1,2.1507883801415,352.944077730179,3,0.693565368652344,,2,1,0.5,pilot_21_10,3,miss
img_60242.png,kitchens,4,7,1,memory,old,1,1,1.06083779777228,354.752471923828,3,0.837241172790527,,0,1,0.5,pilot_21_10,3,miss
img_rav8j.png,kitchens,4,1,1,memory,old,1,1,1.56263798804396,357.20255446434,4,1.43386363983154,,4,1,0.5,pilot_21_10,4,miss
img_kwbzo.png,kitchens,4,10,1,memory,old,1,1,1.68757527551093,360.377661705017,3,1.17339324951172,,0,1,0.5,pilot_21_10,3,miss
img_eppte.png,kitchens,4,7,1,memory,new,2,1,2.03106943584245,363.627768516541,3,1.06508541107178,,0,1,0.5,pilot_21_10,3,cr
img_be0j0.png,kitchens,4,7,1,memory,old,1,1,1.07330068986663,365.811173677444,3,0.9832444190979,,2,1,0.5,pilot_21_10,3,miss
img_6nbgt.png,kitchens,4,7,1,memory,new,2,1,1.30176568519244,368.144583702087,3,5.55780124664307,,0,1,0.5,pilot_21_10,3,cr
img_lgyo6.png,kitchens,4,2,1,memory,new,2,1,1.9235818589222,375.669825792313,4,0.871283292770386,,0,1,0.5,pilot_21_10,4,cr
img_t90e2.png,kitchens,4,9,1,memory,old,1,1,1.9410494888575,378.528249740601,2,1.05333518981934,,4,1,0.5,pilot_21_10,2,hit
img_84s7n.png,kitchens,4,1,1,memory,new,2,1,1.13715944037702,380.769986629486,2,3.00850439071655,,0,1,0.5,pilot_21_10,2,fa
img_ensho.png,kitchens,4,6,1,memory,old,1,1,1.4559380318784,385.27845954895,2,1.11696147918701,,0,1,0.5,pilot_21_10,2,hit
img_uwv6y.png,kitchens,4,8,1,memory,old,1,1,1.03193725668727,387.478527545929,3,1.71391153335571,,0,1,0.5,pilot_21_10,3,miss
